video,school,stimulus,size,part,responder,bearing_angle_ms,latency_ms,distance_from_first_responder,distance_from_stimulus,angle_between_fish_and_stimulus,ratio_time_bearing_angle,angle_between_fish_and_stimulus_abs,angle_between_fish_stimulus_radiants,starting_angle,final_angle_DEG,turning_radius_degrees,turning_angle_radiants,turning_angle_absolute_value
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w2,146,166.7,10.73000466,51.01017644,40.10067456,0.918902365,45.43870337,0.793054982,-102.6803835,56.02345596,158.7038395,2.769904534,158.7038395
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w3,117,175,10.73000466,23.62736761,38.28702261,1.26269063,32.17725441,0.561599034,139.6858998,47.29061004,-92.3952898,-1.61260202,92.3952898
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w4,163,179.2,10.73000466,40.97377332,46.70486591,1.091626904,2.317062386,0.040440368,-144.148853,4.711530946,148.8603839,2.598103825,148.8603839
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w5,233,200,10.73000466,31.63106385,39.76467025,1.737070579,6.473955969,0.112991847,-126.3424485,7.983315879,134.3257644,2.344426859,134.3257644
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w6,163,216.7,10.73000466,27.68208807,35.73721869,0.646671935,75.30268072,1.314279714,-171.6943238,79.59228869,251.2866125,4.385778754,251.2866125
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w7,233,229.2,10.73000466,49.47328269,55.1055215,1.592701328,14.95356475,0.26098894,-150.0463918,-3.544766456,146.5016254,2.556935722,146.5016254
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w8,154,258.3,10.73000466,39.02870738,40.44208204,1.906919429,67.13866002,1.171790673,-33.47096427,47.37496152,80.84592579,1.411027592,80.84592579
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w9,175,329.2,10.73000466,43.25194331,32.91696523,2.142172013,15.89283098,0.277382228,-94.00780454,-12.31501848,81.69278606,1.425808092,81.69278606
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w10,133,441.7,10.73000466,42.56759918,37.72378693,0.91602498,55.83007954,0.97441871,-85.30131948,60.2551187,145.5564382,2.540439094,145.5564382
cy_s_gp_trial2_sch2_stim1_2023-08-12-09-19,2,1,small,Y,w11,192,483.3,10.73000466,41.27247267,30.12155706,1.756555225,6.248371665,0.109054658,-111.7176438,-2.602562202,109.1150816,1.904417437,109.1150816
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s1,54,0,10.7416805,24.1819871,22.57537154,0.238444545,68.52706395,1.196022893,-152.5668974,74.599829,227.1667264,3.964807326,227.1667264
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s2,63,8.3,10.7416805,22.76566933,20.42635552,0.226686974,85.89272539,1.499110862,180,-95.71059314,-275.7105931,-4.812057633,275.7105931
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s3,42,20.8,10.7416805,9.311594922,31.12387669,0.464216912,53.21278019,0.928738218,-57.49891946,32.25797134,89.7568908,1.566553271,89.7568908
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s4,108,170.8,10.7416805,17.38223518,40.08266708,0.897357802,49.72952691,0.86794398,-70.92130546,49.80348576,120.7247912,2.107045096,120.7247912
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s5,608,1179.2,10.7416805,44.47482097,45.91897647,11.37348313,164.7676448,2.875737903,-109.8922571,-163.3792431,-53.48698603,-0.933524013,53.48698603
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s6,413,641.7,10.7416805,37.2506859,35.87067465,8.666398329,52.19623543,0.910996165,-10.159056,37.43857157,47.59762757,0.830735317,47.59762757
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s7,796,650,10.7416805,50.079374,54.12794103,75.38458825,17.10272897,0.298498932,-39.92039214,-50.47736873,-10.55697659,-0.184254001,10.55697659
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,s8,271,795.8,10.7416805,41.15485998,52.34036683,6.059911463,136.661549,2.385193992,158.4985657,113.8059435,-44.69262216,-0.780033408,44.69262216
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w1,154,179.2,10.7416805,21.64260844,36.85658693,1.10166551,40.82452383,0.712522356,-103.5704344,36.36919821,139.9396326,2.442407343,139.9396326
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w2,258,216.7,10.7416805,37.85619104,49.75299086,4.116680562,87.2445753,1.522705093,-21.23061114,41.52221348,62.75282462,1.095243405,62.75282462
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w3,117,225,10.7416805,28.32764198,34.71576299,0.554678173,81.03524044,1.414331756,-135,75.3321751,210.3321751,3.670988978,210.3321751
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w4,225,295.8,10.7416805,53.04467645,44.98065807,5.087632229,158.6631407,2.769194207,-127.2664019,-171.4912967,-44.22489478,-0.771870025,44.22489478
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w5,279,304.2,10.7416805,46.37836241,35.2551982,1.121033528,81.81219799,1.427892223,-162.6024871,86.42366563,249.0261527,4.346326289,249.0261527
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w6,325,312.5,10.7416805,35.99606784,39.02120705,2.633451938,1.236407603,0.021579384,-121.4026092,2.009553813,123.4121631,2.153948582,123.4121631
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w7,92,341.7,10.7416805,38.09430404,53.57946715,3.283010354,85.46773829,1.491693437,44.33380003,72.25532837,27.92152835,0.487322602,27.92152835
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w8,300,512.5,10.7416805,50.33845846,57.33634188,1.073773811,147.5092994,2.574522953,-105.9453959,173.4430535,279.3884494,4.876248334,279.3884494
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w9,250,550,10.7416805,45.4183333,58.8633239,3.09326803,111.9384805,1.953695044,32.71167684,113.5323486,80.82067172,1.410586825,80.82067172
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w10,458,591.7,10.7416805,43.27626601,39.12529744,1.533686701,167.5145325,2.923680137,-124.8040118,174.0401609,298.8441726,5.215814763,298.8441726
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w11,371,1087.5,10.7416805,32.74862135,28.15532809,1.403198395,140.8091119,2.45758262,-124.4126787,139.8645144,264.2771931,4.612507158,264.2771931
cy_s_gp_trial2_sch2_stim3_2023-08-12-09-46,2,3,small,Y,w12,338,1200,10.7416805,56.55404583,53.89196786,1.178900158,170.8973775,2.982721921,-109.6222561,176.6615295,286.2837856,4.996594654,286.2837856
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s1,117,0,10.6900421,30.05778601,19.40379602,0.869048733,149.5295933,2.609783733,-22.43588831,-156.6822916,-134.2464033,-2.343041747,134.2464033
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s2,113,91.7,10.6900421,40.14179866,20.76638149,0.650871517,110.3825435,1.926538821,-38.7843641,134.0608091,172.8451732,3.016717368,172.8451732
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s3,92,104.2,10.6900421,29.85448877,23.77017669,0.752901167,37.08006004,0.647169135,-87.97863506,33.77262623,121.7512613,2.124960378,121.7512613
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s4,71,104.2,10.6900421,45.14510162,24.60329246,0.517702269,83.70409769,1.460912102,-51.48307369,85.33945452,136.8225282,2.388003608,136.8225282
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s5,117,162.5,10.6900421,42.48747227,26.52310125,0.770332008,95.92062071,1.674130652,-47.90191047,103.547939,151.4498495,2.643298525,151.4498495
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s6,421,712.5,10.6900421,60.77460818,61.04347303,7.551317897,66.83161285,1.166431689,-129.2894069,-73.55962048,55.72978638,0.972668264,55.72978638
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s7,225,462.5,10.6900421,57.64722456,57.74387327,787.3681874,134.7275974,2.351440168,-131.6335393,-131.3477772,0.285762117,0.00498749,0.285762117
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s8,596,279.2,10.6900421,63.29915718,63.55543171,11.83817284,26.8109543,0.467939428,24.24592868,-26.08559978,-50.33152846,-0.878450889,50.33152846
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,s9,521,516.7,10.6900421,64.78521436,61.90180773,1.482942756,177.6292357,3.10021501,176.9266675,-174.2894069,-351.2160744,-6.129876883,351.2160744
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w1,208,283.3,10.6900421,42.67944236,33.55823893,1.836834579,43.23760898,0.754638637,-75.87681308,37.54294486,113.4197579,1.979548213,113.4197579
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w2,204,300,10.6900421,54.41838017,42.55208691,2.551636327,66.32946152,1.157667495,-22.40212959,57.61188515,80.01401474,1.396508005,80.01401474
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w3,142,362.5,10.6900421,46.33036585,33.47935782,0.550940864,77.8801627,1.359265261,-170.1486727,86.9872125,257.1358852,4.487867821,257.1358852
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w4,154,383.3,10.6900421,40.31183449,29.81970154,0.587508416,73.31845604,1.27964846,-169.9024956,92.50509287,262.4075885,4.579876401,262.4075885
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w5,229,445.8,10.6900421,49.81825067,34.63079699,2.258406202,149.5344551,2.609868586,-78.22086781,-179.6936084,-101.4727406,-1.771033424,101.4727406
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w6,275,454.2,10.6900421,39.47029896,33.50968964,0.999500113,79.87532834,1.394087471,-179.0833457,96.05419189,275.1375376,4.802055928,275.1375376
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w7,238,458.3,10.6900421,52.70188706,43.75588303,0.948337934,99.93092501,1.744123666,-144.3891476,106.0490048,250.4381524,4.370970331,250.4381524
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w8,550,583.3,10.6900421,35.79656548,35.13821993,6.371006157,11.73605956,0.20483288,-84.05313695,2.275456438,86.32859338,1.506718193,86.32859338
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w9,275,550,10.6900421,51.92686106,39.34042831,0.962155933,148.0949244,2.584744037,-129.0150477,156.8014095,285.8164572,4.988438234,285.8164572
cy_s_gp_trial2_sch2_stim4_2023-08-12-09-58,2,4,small,Y,w10,471,525,10.6900421,49.91019335,46.20362323,9.764096602,178.4518423,3.114572204,-114.4439548,-162.6648351,-48.22088029,-0.841613129,48.22088029
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s1,46,0,10.60038207,28.2227302,19.24964675,0.17334182,114.8495506,2.004502803,-124.2157021,140.1944289,264.410131,4.614827362,264.410131
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s2,46,41.7,10.60038207,24.41642275,21.6173657,0.406890186,32.47119229,0.566729218,166.2121471,53.56914188,-112.6430052,-1.96599132,112.6430052
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s3,79,79.2,10.60038207,25.95582786,25.01859309,0.79866674,45,0.785398163,156.5409759,57.41744579,-99.12353013,-1.730031967,99.12353013
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s4,75,141.7,10.60038207,21.50700584,28.55788683,0.700824266,8.746162263,0.152649328,-128.4373015,-21.42045912,107.0168424,1.867796254,107.0168424
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s5,496,920.8,10.60038207,27.35463398,28.83724328,4.74653212,19.49980352,0.340335775,-114.5377285,-10.07549778,104.4622307,1.82320987,104.4622307
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s6,421,887.5,10.60038207,47.83310255,53.7253953,9.599279514,51.92721813,0.906300928,-81.17962045,-37.33952467,43.84009578,0.765154016,43.84009578
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s7,700,1391.7,10.60038207,43.5676497,54.42207732,2.179627542,152.2019519,2.656425188,-164.6148116,156.5409759,321.1557876,5.605225905,321.1557876
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s8,550,800,10.60038207,30.11253726,44.71953153,1.865952893,153.2062244,2.67395305,-141.9810574,152.774508,294.7555654,5.144455105,294.7555654
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s9,238,1800,10.60038207,32.08159129,32.47288869,13.43115267,97.78701795,1.706705429,-96.85976001,-79.17698877,17.68277123,0.308622579,17.68277123
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s10,229,1237.5,10.60038207,36.05746802,51.88444083,33.1586074,48.92757663,0.853947307,-53.13010235,-46.21887524,6.911227119,0.120623669,6.911227119
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,s11,425,879.2,10.60038207,42.00764811,46.03151638,4.503268479,56.2435411,0.981634975,-126.1353766,-31.75948008,94.37589653,1.647170129,94.37589653
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w1,221,91.7,10.60038207,37.99929605,35.34688812,1.484822459,36.23241876,0.632375003,-111.8571989,36.86989765,148.7270966,2.595777522,148.7270966
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w2,267,216.7,10.60038207,24.71757472,38.36836327,1.121889846,116.5650512,2.034443936,-139.7869991,97.9071627,237.6941618,4.148545737,237.6941618
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w3,371,225,10.60038207,38.77799376,52.19379465,6.329464652,58.96334811,1.029104563,-104.1189213,-45.53050132,58.58841999,1.022560832,58.58841999
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w4,158,233.3,10.60038207,23.30149566,40.72120946,0.574373467,139.9392155,2.442400064,-159.9689873,115.6936997,275.662687,4.811221513,275.662687
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w5,471,308.3,10.60038207,34.67774502,43.52866871,1.789870671,153.264172,2.674964427,-87.47917209,175.5752155,263.0543876,4.591165176,263.0543876
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w6,150,325,10.60038207,27.16826273,35.08983471,0.525064093,105.4545562,1.840529217,-172.0303896,113.6490198,285.6794094,4.986046298,285.6794094
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w8,250,612.5,10.60038207,31.32415202,41.94880809,0.855619634,114.2416757,1.993893384,-174.9305799,117.2553284,292.1859082,5.099606127,292.1859082
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w9,300,429.2,10.60038207,25.51184235,33.47144006,1.341240098,107.1270532,1.869719797,-120.806495,102.8671041,223.6735991,3.903840754,223.6735991
cy_s_gp_trial2_sch2_stim5_2023-08-12-10-10,2,5,small,Y,w10,163,262.5,10.60038207,23.00086955,37.57619725,2.061560035,93.44738685,1.630964578,-143.1301024,-64.30630034,78.82380201,1.375734874,78.82380201
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s1,46,0,10.74037709,15.97154031,17.1130944,0.523251391,52.14234195,0.910055547,-56.12918929,31.46414363,87.59333292,1.528792062,87.59333292
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s2,79,8.3,10.74037709,16.5508459,24.72169088,0.393635699,180,3.141592654,-37.40535663,163.711226,201.1165826,3.510146547,201.1165826
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s3,25,20.8,10.74037709,22.62442043,15.9991031,0.383396777,127.0617355,2.217645637,-36.48276989,-101.6893692,-65.20659928,-1.138069852,65.20659928
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s4,104,137.5,10.74037709,29.25384932,23.75238935,0.446807696,168.4727647,2.940404444,-64.83592503,168.2994205,233.1353456,4.068979383,233.1353456
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s5,133,145.8,10.74037709,29.04024793,22.07896057,0.997056415,83.73446069,1.461442036,-45,88.72696998,133.72697,2.333975925,133.72697
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s6,63,204.2,10.74037709,36.80540314,24.83811587,0.5542031,63.43494882,1.107148718,-41.9872125,70.78732818,112.7745407,1.968287047,112.7745407
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s7,92,220.8,10.74037709,25.34274255,23.71215933,0.46947126,148.4762091,2.591398709,-56.30993247,138.9451862,195.2551187,3.407844703,195.2551187
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s8,67,329.2,10.74037709,28.40581631,14.00026071,0.518657634,41.067894,0.716769967,-76.05190382,52.48503895,128.5369428,2.243392862,128.5369428
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s9,117,404.2,10.74037709,29.49001526,16.40572156,0.55398182,167.1561172,2.917424609,-54.46232221,156.1342399,210.5965621,3.675603402,210.5965621
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s10,388,1195.8,10.74037709,48.71826352,55.78090802,4.482088407,75.29872811,1.314210728,-56.30993247,-142.765166,-86.45523354,-1.508928481,86.45523354
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,s11,338,1366.7,10.74037709,21.45507865,29.19235003,1.648290148,84.86827164,1.481230771,-128.9784099,75.7792297,204.7576396,3.573694979,204.7576396
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w1,217,283.3,10.74037709,28.0073294,38.95721756,2.173098467,4.356975006,0.076043559,-76.70142967,23.00259659,99.70402626,1.740163536,99.70402626
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w2,208,316.7,10.74037709,34.09661713,38.33463708,0.762496775,137.4319499,2.398640024,-121.1224702,152.102729,273.2251992,4.768679325,273.2251992
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w3,208,316.7,10.74037709,40.19375325,43.7591419,4.121740963,150.7086378,2.630361941,-98.62735314,-149.1723377,-50.54498456,-0.882176401,50.54498456
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w4,196,345.8,10.74037709,34.66076312,32.52364678,1.500038782,26.42927944,0.461277945,-77.11181487,53.44036528,130.5521801,2.278565389,130.5521801
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w5,254,570.8,10.74037709,27.37981191,31.69476928,2.321538377,40.99817342,0.715553113,-89.63737333,19.84462757,109.4820009,1.910821387,109.4820009
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w6,304,695.8,10.74037709,32.08125309,33.64531022,3.010377778,59.88626685,1.045212533,-64.16946986,36.86989765,101.0393675,1.763469637,101.0393675
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w7,246,720.8,10.74037709,26.64943714,36.01853412,2.561201427,7.159080423,0.124949525,-76.13897244,19.84462757,95.9836,1.675229848,95.9836
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w8,254,850,10.74037709,38.95333875,46.88492402,3.634535502,25.51387043,0.445301044,-56.42118627,13.50980395,69.93099023,1.220526029,69.93099023
cy_s_gp_trial2_sch2_stim6_2023-08-12-10-22,2,6,small,Y,w9,317,595.8,10.74037709,23.02761169,35.05643735,8.551534835,111.1562832,1.940043126,-90,-127.0303896,-37.03038961,-0.646302222,37.03038961
cy_s_sch3_stim1,3,1,small,Y,s1,54,0,12.74651325,11.49379398,-113.4911622,0.529633222,113.4911622,1.980794452,13.68645673,-88.58557679,-102.2720335,-1.784983718,102.2720335
cy_s_sch3_stim1,3,1,small,Y,s2,38,29.2,9.20891416,13.55924039,95.97432329,0.531167911,95.97432329,1.675067939,-3.270487923,67.32865638,70.5991443,1.232187517,70.5991443
cy_s_sch3_stim1,3,1,small,Y,s3,63,29.2,10.80481374,22.87528142,130.1172404,0.222764189,130.1172404,2.270974259,-117.6459754,162.9197664,280.5657418,4.896795963,280.5657418
cy_s_sch3_stim1,3,1,small,Y,s4,113,308.3,17.74690114,25.02955853,173.9559078,1.570626578,173.9559078,3.036103345,64.44003483,136.0674997,71.62746486,1.250135097,71.62746486
cy_s_sch3_stim1,3,1,small,Y,s5,63,525,27.59813399,25.57064137,-179.6609757,0.581534697,179.6609757,3.135675563,-55.87145293,-163.3456936,-107.4742407,-1.875779361,107.4742407
cy_s_sch3_stim1,3,1,small,Y,w1,200,220.8,22.9920421,37.01380959,-100.1028349,3.009437421,100.1028349,1.747124059,90.14792337,156.6055272,66.45760387,1.159904001,66.45760387
cy_s_sch3_stim1,3,1,small,Y,w2,238,350,27.7103681,40.15790084,-92.40097695,1.242284031,92.40097695,1.61270128,99.09027692,-92.08983488,-191.1801118,-3.336722415,191.1801118
cy_s_sch3_stim1,3,1,small,Y,w3,250,391.7,23.6596978,35.31841729,-163.4126614,3.782690649,163.4126614,2.852088982,96.8292443,162.9197664,66.09052212,1.153497215,66.09052212
cy_s_sch3_stim1,3,1,small,Y,w4,267,458.3,24.31269627,38.24989542,-178.9325003,6.796756183,178.9325003,3.122961269,104.8163193,144.0507217,39.23440233,0.684769501,39.23440233
cy_s_sch3_stim1,3,1,small,Y,w5,446,458.3,22.93,38.61926203,178.602819,17.01108559,178.602819,3.117207244,91.42320485,117.6316047,26.20839987,0.457422869,26.20839987
cy_s_sch3_stim1,3,1,small,Y,w6,588,512.5,26.40954562,33.93577463,-146.4742917,2.683028391,146.4742917,2.55645866,79.91940201,-139.0495817,-218.9689837,-3.821729726,218.9689837
cy_s_sch3_stim1,3,1,small,Y,w7,238,525,33.25619491,35.12630069,146.2206868,2.547914263,146.2206868,2.552032419,65.48701419,158.7005118,93.2134976,1.62688244,93.2134976
cy_s_sch3_stim1,3,1,small,Y,w8,204,566.7,23.40457434,30.49197927,-163.7025116,3.053123969,163.7025116,2.857147821,95.75456533,162.6259629,66.87139754,1.167126062,66.87139754
cy_s_sch3_stim1,3,1,small,Y,w9,188,583.3,35.05684669,37.80940095,-152.3540246,47.08904159,152.3540246,2.659079359,-152.1524217,-156.1342399,-3.98181814,-0.069495837,3.98181814
cy_s_sch3_stim1,3,1,small,Y,w10,338,662.5,29.25299301,37.5495739,162.6459754,22.85604827,162.6459754,2.838707785,37.49691261,52.26324474,14.76633213,0.257721114,14.76633213
cy_s_sch3_stim1,3,1,small,Y,w11,329,812.5,40.11232728,45.95082263,140.9514223,8.005536973,140.9514223,2.460066404,72.51200262,113.6293777,41.11737511,0.717633575,41.11737511
cy_s_sch3_stim1,3,1,small,Y,w12,408,1016.7,36.43089348,43.95528751,144.0902769,15.35001726,144.0902769,2.514849752,79.91940201,106.5208922,26.60149018,0.46428359,26.60149018
cy_s_sch3_stim1,3,1,small,Y,w13,796,1025,38.92739524,39.63066742,138.5831029,3.938168637,138.5831029,2.418731434,-100.8714529,101.2106331,202.0820861,3.526997761,202.0820861
cy_s_sch3_stim1,3,1,small,Y,w14,821,1070.8,29.56945891,32.1452236,-158.7358753,2.963761941,158.7358753,2.770463666,102.7111326,-174.2454347,-276.9565672,-4.833803983,276.9565672
cy_s_sch3_stim1,3,1,small,Y,w15,283,1108.3,36.69960763,32.65643122,-147.0305961,6.156787849,147.0305961,2.566168003,-53.05182948,-99.07149758,-46.0196681,-0.803194729,46.0196681
