video,school,stimulus,size,part,responder,bearing_angle_ms,latency_ms,distance_from_first_responder,distance_from_stimulus,angle_between_fish_and_stimulus,ratio_time_bearing_angle,angle_between_fish_and_stimulus_abs,angle_between_fish_stimulus_radiants,starting_angle,final_angle_DEG,turning_radius_degrees,turning_angle_radiants,turning_angle_absolute_value
cy_s_sch3_stim2,3,2,small,Y,s1,54,0,34.17768278,25.31548933,-164.9315118,0.48764642,164.9315118,2.878597922,-49.10509851,-160.1828475,-111.077749,-1.938672445,111.077749
cy_s_sch3_stim2,3,2,small,Y,s2,63,12.5,28.9808385,19.34913435,-36.20412772,2.948717817,36.20412772,0.631881232,-44.06080905,-65.25646217,-21.19565312,-0.369933934,21.19565312
cy_s_sch3_stim2,3,2,small,Y,s3,50,41.7,18.64479016,11.19661556,37.77568431,7.569949143,37.77568431,0.659310068,87.29512401,80.69005983,-6.605064189,-0.115280117,6.605064189
cy_s_sch3_stim2,3,2,small,Y,s4,58,104.2,27.81729678,23.67602163,-163.9457803,0.947306724,163.9457803,2.861393662,-88.79816694,-150.3762512,-61.57808431,-1.074740318,61.57808431
cy_s_sch3_stim2,3,2,small,Y,s5,154,250,34.79633458,29.30643103,-162.6066779,1.702531314,162.6066779,2.838021914,-52.16044973,-142.7118924,-90.55144269,-1.580420817,90.55144269
cy_s_sch3_stim2,3,2,small,Y,s6,242,329.2,29.8492881,27.55837441,122.3632908,3.011908745,122.3632908,2.135642307,18.25189584,98.48894388,80.23704804,1.40040067,80.23704804
cy_s_sch3_stim2,3,2,small,Y,w1,250,629.2,43.74412532,42.57819278,115.6021876,7.348371705,115.6021876,2.017638795,42.48312434,76.50426672,34.02114238,0.59378095,34.02114238
cy_s_sch3_stim2,3,2,small,Y,w2,296,700,32.16083643,34.17588916,120.9637565,4.367445849,120.9637565,2.111215827,25.34617594,93.08218082,67.73600488,1.182216307,67.73600488
cy_s_sch3_stim2,3,2,small,Y,w3,450,791.7,52.99392135,50.61894606,-120.5475717,4.583758314,120.5475717,2.103952032,-8.275892827,-106.4486081,-98.1727153,-1.713437118,98.1727153
cy_s_sch3_stim2,3,2,small,Y,w4,550,804.2,35.84130159,38.35993874,140.4118692,8.917129172,140.4118692,2.450649426,42.48312434,104.1621681,61.67904371,1.076502392,61.67904371
cy_s_sch3_stim2,3,2,small,Y,w5,271,1245.8,59.21780222,56.39250039,150.7511737,13.16845409,150.7511737,2.631104332,104.1621681,124.7289963,20.56682822,0.358958869,20.56682822
cy_s_sch3_stim2,3,2,small,Y,w6,896,1291.7,49.11889657,48.41555535,148.5431766,24.70355428,148.5431766,2.592567514,88.4656585,124.7289963,36.26333778,0.632914642,36.26333778
cy_s_sch3_stim2,3,2,small,Y,w7,367,1679.2,50.60447609,51.97069366,159.5324424,1.135151818,159.5324424,2.784366384,-158.5104012,164.5007246,323.0111258,5.637607666,323.0111258
cy_s_sch3_stim2,3,2,small,Y,w8,338,1875,49.62349544,53.74656547,164.2488263,824.0162266,164.2488263,2.866682812,115.1531171,114.7435378,-0.409579313,-0.007148508,0.409579313
cy_s_sch3_stim4,3,3,small,Y,s1,42,0,8.086167201,23.79001892,119.8009437,0.41723622,119.8009437,2.090920914,0.397880962,100.2613747,99.86349376,1.742946769,99.86349376
cy_s_sch3_stim4,3,3,small,Y,s2,25,12.5,6.79342329,20.36595443,-61.31874657,0.447391697,61.31874657,1.070214021,25.48071795,-30.39872771,-55.87944566,-0.975280311,55.87944566
cy_s_sch3_stim4,3,3,small,Y,s3,42,33.3,18.51309266,17.98744284,171.7068171,0.519655193,171.7068171,2.996849307,56.88865804,137.0700307,80.18137261,1.399428951,80.18137261
cy_s_sch3_stim4,3,3,small,Y,s4,92,37.5,5.3928193,16.76750429,-175.2884691,1.556752811,175.2884691,3.059360926,-92.64254529,-151.5257964,-58.8832511,-1.027706606,58.8832511
cy_s_sch3_stim4,3,3,small,Y,s5,71,41.7,17.3092923,21.84619189,179.2169629,0.350310293,179.2169629,3.127926079,28.49563862,-173.7060518,-202.2016904,-3.529085251,202.2016904
cy_s_sch3_stim4,3,3,small,Y,s6,67,137.5,15.52820981,23.70038396,149.9386799,0.509848566,149.9386799,2.616923641,14.60127229,145.3590525,130.7577802,2.282153787,130.7577802
cy_s_sch3_stim4,3,3,small,Y,w1,138,162.5,19.81828701,32.10603993,163.6963235,2.43816044,163.6963235,2.857039819,92.15296279,148.547939,56.3949762,0.984278016,56.3949762
cy_s_sch3_stim4,3,3,small,Y,w2,283,187.5,28.97646631,40.07753111,-161.0033458,1.246105521,161.0033458,2.810038492,90.40013862,-136.974934,-227.3750726,-3.968443654,227.3750726
cy_s_sch3_stim4,3,3,small,Y,w3,446,208.3,21.03629483,30.31744382,19.58183945,26.79793849,19.58183945,0.341767572,-10.35332004,6.283531835,16.63685188,0.290367842,16.63685188
cy_s_sch3_stim4,3,3,small,Y,w4,225,220.8,28.41215585,36.09293698,131.5379269,1.867523227,131.5379269,2.295769916,5.057248533,125.5376778,120.4804293,2.102780175,120.4804293
cy_s_sch3_stim4,3,3,small,Y,w5,163,300,25.86802273,31.28597929,174.5424465,2.868802041,174.5424465,3.046340376,-86.48624974,-143.1301024,-56.64385261,-0.988621729,56.64385261
cy_s_sch3_stim4,3,3,small,Y,w6,167,395.8,28.10815718,36.93157186,154.9084703,3.963260188,154.9084703,2.703662846,-106.1328405,-148.1857613,-42.05292077,-0.733961928,42.05292077
cy_s_sch3_stim4,3,3,small,Y,w7,167,408.3,31.43250706,40.48799328,155.4925948,5.73844089,155.4925948,2.713857741,-117.7585406,-146.8024342,-29.04389361,-0.506911571,29.04389361
cy_s_sch3_stim4,3,3,small,Y,w8,171,441.7,23.59453538,30.09348767,173.9017881,1.657321307,173.9017881,3.035158777,-61.21338169,-164.2913622,-103.0779805,-1.799050146,103.0779805
cy_s_sch3_stim4,3,3,small,Y,w9,204,504.2,21.30990615,34.68328127,126.5110561,1.570968234,126.5110561,2.208034469,-0.954841254,129.0074726,129.9623138,2.268270279,129.9623138
cy_s_sch3_stim4,3,3,small,Y,w10,129,537.5,33.57750735,40.42329155,156.4477363,2.908246988,156.4477363,2.730528106,-122.8285418,-167.2424678,-44.41392605,-0.775169243,44.41392605
cy_s_sch3_stim4,3,3,small,Y,w11,92,558.3,29.26723766,35.1636588,147.7575322,2.315857924,147.7575322,2.578855431,-126.8698976,-166.452061,-39.58216337,-0.690839076,39.58216337
cy_s_sch3_stim4,3,3,small,Y,w12,254,750,34.95595514,40.83165071,-169.7386253,4.254451035,169.7386253,2.962497879,-70.55996517,-130.3013195,-59.74135431,-1.042683332,59.74135431
cy_s_sch3_stim4,3,3,small,Y,w13,154,762.5,29.83089673,33.83805107,163.9797077,4.409538988,163.9797077,2.861985806,-95.3392368,-130.3013195,-34.96208268,-0.610203456,34.96208268
cy_s_sch3_stim4,3,3,small,Y,w14,313,1295.8,37.23040827,42.41969825,-124.9920202,1.024858106,124.9920202,2.181522291,157.7965215,-147.1237382,-304.9202597,-5.321862488,304.9202597
cy_s_sch3_stim5,3,4,small,Y,s1,67,0,11.87055601,20.85084651,174.4209267,0.317701164,174.4209267,3.044219455,34.07719528,-175.7636052,-209.8408005,-3.662412873,209.8408005
cy_s_sch3_stim5,3,4,small,Y,s2,88,62.5,16.05118064,26.65922917,163.929395,0.84563774,163.929395,2.861107683,44.36340642,147.8356095,103.4722031,1.805930628,103.4722031
cy_s_sch3_stim5,3,4,small,Y,s3,38,91.7,13.6818164,29.11484158,28.86715947,1.004284615,28.86715947,0.503826978,132.7803444,95.44033203,-37.34001242,-0.651706159,37.34001242
cy_s_sch3_stim5,3,4,small,Y,s4,71,116.7,12.36948261,25.25103562,-164.0016994,1.562023972,164.0016994,2.862369634,118.6518285,163.9989771,45.34714869,0.791457051,45.34714869
cy_s_sch3_stim5,3,4,small,Y,s5,96,195.8,21.08273464,36.33864334,-135.9601746,3.579030918,135.9601746,2.372952698,136.921956,163.6982917,26.7763357,0.46733522,26.7763357
cy_s_sch3_stim5,3,4,small,Y,s6,100,329.2,16.68716872,31.39801427,-146.5290357,2.002337621,146.5290357,2.557414123,114.0573495,163.9989771,49.9416277,0.871645837,49.9416277
cy_s_sch3_stim5,3,4,small,Y,w1,58,158.3,23.52523114,36.52715428,-120.5102374,2.763339956,120.5102374,2.103300425,149.8709574,170.9806776,21.10972021,0.368434122,21.10972021
cy_s_sch3_stim5,3,4,small,Y,w2,121,212.5,32.2832774,37.68906075,135,2.619465515,135,2.35619449,51.11550357,97.24450685,46.12900329,0.805102988,46.12900329
cy_s_sch3_stim5,3,4,small,Y,w3,167,262.5,31.2928682,43.11513075,-178.9291755,2.359667142,178.9291755,3.122903241,66.68229161,137.3137225,70.63143088,1.232751024,70.63143088
cy_s_sch3_stim5,3,4,small,Y,w4,158,300,23.94516444,33.59630932,144.6268972,1.439009749,144.6268972,2.524215544,22.75097634,132.7803444,110.0293681,1.920374747,110.0293681
cy_s_sch3_stim5,3,4,small,Y,w5,154,304.2,23.3950016,34.81851519,137.3037603,1.55183332,137.3037603,2.396402693,19.51079944,118.8556612,99.34486178,1.733894933,99.34486178
cy_s_sch3_stim5,3,4,small,Y,w6,300,350,24.40879555,31.99370563,113.1314208,3.604303892,113.1314208,1.974515781,6.766174823,90,83.23382518,1.452704298,83.23382518
cy_s_sch3_stim5,3,4,small,Y,w7,75,479.2,28.81462302,43.54821236,178.2100894,3.089896617,178.2100894,3.11035282,109.7671687,134.0398254,24.27265676,0.423637779,24.27265676
cy_s_sch3_stim5,3,4,small,Y,w8,79,491.7,38.15212314,43.48550563,137.29061,4.668353612,137.29061,2.396173177,83.3951645,100.35332,16.95815554,0.295975649,16.95815554
cy_s_sch3_stim5,3,4,small,Y,w9,196,633.3,34.54057903,42.78993456,119.4274564,6.199588746,119.4274564,2.084402332,35.27242145,66.86053824,31.58811679,0.551316642,31.58811679
cy_s_sch3_stim5,3,4,small,Y,w10,192,666.7,31.51312266,38.75725738,156.8605382,4.247094748,156.8605382,2.737732859,41.31937783,86.44826665,45.12888882,0.787647698,45.12888882
cy_s_sch3_stim5,3,4,small,Y,w11,292,1329.2,24.83152231,32.80980341,135.2053603,4.57894936,135.2053603,2.359778704,22.75097634,86.44826665,63.6972903,1.11172744,63.6972903
cy_s_sch3_stim6,3,5,small,Y,s1,29,0,15.07052753,19.5450275,-102.5059989,0.141380289,102.5059989,1.789067184,62.10272897,-144.1966559,-206.2993849,-3.600603511,206.2993849
cy_s_sch3_stim6,3,5,small,Y,s2,63,33.3,14.69108914,21.82124653,84.80557109,0.69717477,84.80557109,1.48013644,-20.77225468,68.87528085,89.64753554,1.564644661,89.64753554
cy_s_sch3_stim6,3,5,small,Y,s3,42,41.7,19.60808252,22.60288477,-134.4410345,0.382988024,134.4410345,2.346438702,-1.762391024,-110.5560452,-108.7936542,-1.898807471,108.7936542
cy_s_sch3_stim6,3,5,small,Y,s4,42,54.2,9.997364653,24.1032197,114.6965918,0.369201379,114.6965918,2.001833167,-16.84719944,96.00900596,112.8562054,1.969712365,112.8562054
cy_s_sch3_stim6,3,5,small,Y,s5,104,116.7,16.89847626,34.00366157,95.69395673,0.701792972,95.69395673,1.670174619,-60.2053828,88.22395575,148.4293385,2.590580664,148.4293385
cy_s_sch3_stim6,3,5,small,Y,s6,108,637.5,20.62120268,26.60736928,139.1665049,1.672477217,139.1665049,2.428913719,46.53160779,111.3057836,64.77417583,1.130522638,64.77417583
cy_s_sch3_stim6,3,5,small,Y,s7,33,650,22.32052419,22.6889775,119.197486,0.766861585,119.197486,2.080388592,27.1213034,70.58851314,43.46720974,0.758645927,43.46720974
cy_s_sch3_stim6,3,5,small,Y,w1,150,275,19.79245311,32.82510777,176.5526131,2.104503782,176.5526131,3.081424402,80.62293931,151.8986487,71.27570939,1.243995806,71.27570939
cy_s_sch3_stim6,3,5,small,Y,w2,179,275,21.76191628,30.59463515,113.2845427,1.793572711,113.2845427,1.977188262,12.21571913,112.1094483,99.89372921,1.743474477,99.89372921
cy_s_sch3_stim6,3,5,small,Y,w3,146,375,17.98676458,27.88336422,118.1561914,1.191682963,118.1561914,2.062214572,-8.32565033,114.0502985,122.3759489,2.135863233,122.3759489
cy_s_sch3_stim6,3,5,small,Y,w4,158,383.3,18.61029016,26.54424608,-89.44103452,2.038452757,89.44103452,1.561040539,4.194182788,-73.47910781,-77.6732906,-1.355654662,77.6732906
cy_s_sch3_stim6,3,5,small,Y,w5,283,433.3,27.12637831,35.67554485,-119.9315118,6.685993604,119.9315118,2.093199759,-65.63754698,-108.0146939,-42.37714693,-0.739620742,42.37714693
cy_s_sch3_stim6,3,5,small,Y,w6,154,487.5,24.86348729,41.4481809,100.2092341,3.846068429,100.2092341,1.748981076,16.5660759,56.65029944,40.08422354,0.699601679,40.08422354
cy_s_sch3_stim6,3,5,small,Y,w7,167,675,29.48138396,40.27453414,109.4905305,0.585051109,109.4905305,1.910970257,-136.3322199,148.5431766,284.8753965,4.972013627,284.8753965
cy_s_sch3_stim6,3,5,small,Y,w8,450,741.7,18.37355981,33.1821458,122.583884,4.65210352,122.583884,2.139492386,22.22962109,118.9600567,96.7304356,1.688264588,96.7304356
cy_s_sch3_stim6,3,5,small,Y,w9,204,1241.7,24.68624313,33.33396616,53.68975029,3.390133237,53.68975029,0.937062917,-31.26373169,28.96005669,60.22378839,1.051103395,60.22378839
cy_s_sch3_stim6,3,5,small,Y,w10,246,1383.3,22.5840851,38.21573498,123.1469958,1.889713862,123.1469958,2.149320541,-16.03994331,114.0502985,130.0902418,2.270503045,130.0902418
cy_l_sch3_stim1,3,1,large,Y,s1,67,0,36.28041483,11.94889535,-15.04639183,3.383372199,15.04639183,0.262609078,-22.16634582,-2.462138676,19.70420715,0.343903291,19.70420715
cy_l_sch3_stim1,3,1,large,Y,s2,67,37.5,35.19240969,12.88880522,98.11631939,0.615296979,98.11631939,1.712452823,-27.00130503,81.34745821,108.3487632,1.891042659,108.3487632
cy_l_sch3_stim1,3,1,large,Y,s3,104,45.8,46.787571,22.55469796,179.9189593,0.565887921,179.9189593,3.140178227,-28.49563862,155.5808593,184.0764979,3.212740965,184.0764979
cy_l_sch3_stim1,3,1,large,Y,s4,67,45.8,44.83917149,25.65289262,105.4545562,0.243454489,105.4545562,1.840529217,-144.755476,129.0807836,273.8362596,4.779344342,273.8362596
cy_l_sch3_stim1,3,1,large,Y,s5,108,62.5,45.74275134,23.0555438,164.8249512,1.215187822,164.8249512,2.876738088,-79.42647658,-168.5759327,-89.14945608,-1.555951535,89.14945608
cy_l_sch3_stim1,3,1,large,Y,s6,108,70.8,58.18627759,34.77968516,121.6269906,0.748934509,121.6269906,2.122791445,-24.41914067,120.2308015,144.6499421,2.524617753,144.6499421
cy_l_sch3_stim1,3,1,large,Y,s7,58,87.5,38.72410748,23.44872065,128.9959733,0.222720831,128.9959733,2.251404455,-107.3116461,154.6006904,261.9123365,4.571232624,261.9123365
cy_l_sch3_stim1,3,1,large,Y,s8,117,120.8,58.24735616,39.1501788,126.9324932,0.520946087,126.9324932,2.215389933,-93.77228361,130.1792339,223.9515175,3.908691346,223.9515175
cy_l_sch3_stim1,3,1,large,Y,s9,83,129.2,63.63395949,41.27529043,120.8429887,0.366016514,120.8429887,2.109108031,-117.2902755,110.3861546,227.6764301,3.973703334,227.6764301
cy_l_sch3_stim1,3,1,large,Y,s10,83,141.7,54.12888785,32.10830578,126.9821164,0.385579563,126.9821164,2.216256023,-93.17983012,122.9450409,216.124871,3.772090594,216.124871
cy_l_sch3_stim1,3,1,large,Y,s11,58,150,28.93269777,20.91556836,65.88248336,0.648381504,65.88248336,1.149866254,-56.74563343,33.22197517,89.96760859,1.57023099,89.96760859
cy_l_sch3_stim1,3,1,large,Y,s12,133,162.5,69.1766449,47.86832982,136.3617668,0.614814826,136.3617668,2.379961805,-90.37204529,126.4954208,216.867466,3.785051323,216.867466
cy_l_sch3_stim1,3,1,large,Y,w1,196,150,30.31041075,31.93557577,85.86648278,1.486760975,85.86648278,1.498652842,-51.84277341,79.87532834,131.7181018,2.29891456,131.7181018
cy_l_sch3_stim1,3,1,large,Y,w2,150,204.2,68.13082269,50.73082889,74.7448813,1.037238783,74.7448813,1.304544278,-71.04888695,73.56583679,144.6147237,2.524003076,144.6147237
cy_l_sch3_stim1,3,1,large,Y,w3,158,212.5,65.31470279,50.86229252,53.17863752,1.238331054,53.17863752,0.928142316,-66.91486633,60.9453959,127.8602622,2.231582558,127.8602622
cy_l_sch3_stim1,3,1,large,Y,w4,154,283.3,34.39431494,30.57440269,88.76581147,1.170131627,88.76581147,1.549255673,-46.49063184,85.26092768,131.7515595,2.299498508,131.7515595
cy_l_sch3_stim1,3,1,large,Y,w5,121,391.7,47.48354241,46.17381509,74.7448813,2.916829681,74.7448813,1.304544278,164.7448813,123.3186252,-41.42625608,-0.723024565,41.42625608
cy_l_sch3_stim1,3,1,large,Y,w6,146,395.8,53.1373174,44.6016558,143.9102809,1.879757287,143.9102809,2.511708228,30.38820185,107.9691397,77.58093789,1.354042803,77.58093789
cy_l_sch3_stim1,3,1,large,Y,w7,213,404.2,47.53098358,43.1874241,99.92624551,2.587864,99.92624551,1.744041993,-27.18780686,54.92624551,82.11405237,1.433160576,82.11405237
cy_l_sch3_stim1,3,1,large,Y,w8,171,566.7,48.23976161,46.92146843,93.86160741,1.483106164,93.86160741,1.638194091,-12.11686193,103.0693179,115.1861798,2.010378091,115.1861798
cy_l_sch3_stim2,3,2,large,Y,s1,63,0,50.78663702,28.85698702,131.3568718,0.633406919,131.3568718,2.292609908,15.0378159,113.7105619,98.67274602,1.7221643,98.67274602
cy_l_sch3_stim2,3,2,large,Y,s2,42,29.2,39.08586701,23.34811341,124.4581826,0.531661401,124.4581826,2.172205067,27.1213034,105.4919855,78.37068212,1.36782644,78.37068212
cy_l_sch3_stim2,3,2,large,Y,s3,42,83.3,27.21063211,13.55770261,135,0.514751889,135,2.35619449,34.59228869,115.5374344,80.9451457,1.412759306,80.9451457
cy_l_sch3_stim2,3,2,large,Y,s4,100,125,50.920978,33.14068497,122.0689216,1.268703833,122.0689216,2.130504596,16.69924423,95.51984634,78.82060211,1.375679025,78.82060211
cy_l_sch3_stim2,3,2,large,Y,s5,58,150,20.89982057,14.1248469,84.05996275,1.550161775,84.05996275,1.467123119,9.843723391,47.47420447,37.63048108,0.656775794,37.63048108
cy_l_sch3_stim2,3,2,large,Y,s6,154,245.8,22.56904296,33.87973583,92.23117461,3.836943892,92.23117461,1.60973767,50.37670543,90.55625223,40.1795468,0.701265384,40.1795468
cy_l_sch3_stim2,3,2,large,Y,s7,175,245.8,18.35650566,35.78763054,67.70492394,8.556328204,67.70492394,1.181673843,53.17528829,73.62798667,20.45269838,0.356966928,20.45269838
cy_l_sch3_stim2,3,2,large,Y,s8,38,383.3,17.76852554,28.77115396,89.47275311,1.163883884,89.47275311,1.561594133,53.91110647,86.13081542,32.21970895,0.562340005,32.21970895
cy_l_sch3_stim2,3,2,large,Y,s9,79,395.8,18.47288283,12.17554927,61.55707138,2.268713259,61.55707138,1.074373573,18.43494882,53.32991246,34.89496363,0.609032008,34.89496363
cy_l_sch3_stim2,3,2,large,Y,w1,96,220.8,49.42876592,45.46298384,-57.22512268,23.89481094,57.22512268,0.998766806,50.19442891,54.20506258,4.010633671,0.069998763,4.010633671
cy_l_sch3_stim2,3,2,large,Y,w2,154,262.5,59.09437367,45.06550344,86.67852424,2.05147389,86.67852424,1.512825639,-0.335059219,74.81416274,75.14922196,1.311601353,75.14922196
cy_l_sch3_stim2,3,2,large,Y,w3,104,287.5,35.60328777,47.27073619,81.29504289,4.175312501,81.29504289,1.418866164,50.59933934,75.54757175,24.94823241,0.435428798,24.94823241
cy_l_sch3_stim2,3,2,large,Y,w4,83,300,54.88977318,45.52180357,79.36622551,1.873901028,79.36622551,1.38520195,-6.572994986,37.89751443,44.47050942,0.776156809,44.47050942
cy_l_sch3_stim2,3,2,large,Y,w5,88,308.3,27.59043494,32.46124613,103.6339728,1.756337229,103.6339728,1.808754042,23.72039557,73.53998519,49.81958962,0.869515871,49.81958962
cy_l_sch3_stim2,3,2,large,Y,w6,88,358.3,44.66958249,35.52865041,112.397598,1.991503808,112.397598,1.961708156,25.15537243,69.09201953,43.9366471,0.766839154,43.9366471
cy_l_sch3_stim2,3,2,large,Y,w7,71,366.7,48.96241926,51.25211118,83.05586949,2.530364564,83.05586949,1.449598386,25.53743439,53.53076561,27.99333122,0.488575798,27.99333122
cy_l_sch3_stim2,3,2,large,Y,w8,125,429.2,58.08049759,45.83116843,92.46660095,2.025162956,92.46660095,1.613846635,5.376705428,67.10013347,61.72342804,1.077277045,61.72342804
cy_l_sch3_stim2,3,2,large,Y,w9,96,450,47.68830569,38.74892128,57.61932229,5.17025041,57.61932229,1.005646887,25.53743439,44.07296473,18.53553034,0.323506033,18.53553034
cy_l_sch3_stim3,3,3,large,Y,s1,38,0,37.64060706,23.41304337,98.85343249,0.591867193,98.85343249,1.725317874,5.40379136,68.76259966,63.3588083,1.105819815,63.3588083
cy_l_sch3_stim3,3,3,large,Y,s2,46,54.2,49.70892274,32.18602336,111.0140963,0.375128659,111.0140963,1.937561497,-21.14609418,101.034209,122.1803032,2.132448572,122.1803032
cy_l_sch3_stim3,3,3,large,Y,s3,42,70.8,20.15114885,17.49794559,63.50180501,0.529539421,63.50180501,1.108315578,-46.74628162,31.93844892,78.68473054,1.373307619,78.68473054
cy_l_sch3_stim3,3,3,large,Y,s4,38,95.8,26.85636051,11.40380638,103.5838327,0.388132726,103.5838327,1.807878933,-23.13946176,73.47697246,96.61643422,1.686274889,96.61643422
cy_l_sch3_stim3,3,3,large,Y,s5,54,116.7,21.43354847,27.18307746,128.0238035,0.642016532,128.0238035,2.234436892,11.034209,95.40379136,84.36958236,1.472527001,84.36958236
cy_l_sch3_stim3,3,3,large,Y,s6,58,179.2,9.119215975,25.57408845,108.501805,0.847216995,108.501805,1.893713742,21.85153701,90.70442081,68.8528838,1.201709522,68.8528838
cy_l_sch3_stim3,3,3,large,Y,s7,54,212.5,43.6449642,30.28083552,118.161305,0.633793197,118.161305,2.062303821,5.40379136,90.86805145,85.46426009,1.491632731,85.46426009
cy_l_sch3_stim3,3,3,large,Y,s8,179,300,22.14160112,45.24250435,69.91311569,1.681252604,69.91311569,1.220214059,-56.06000699,50.50736203,106.567369,1.859951465,106.567369
cy_l_sch3_stim3,3,3,large,Y,w1,71,179.2,45.45664528,43.69103455,115.1202117,0.922376735,115.1202117,2.00922673,0.255783031,77.05014553,76.7943625,1.340314473,76.7943625
cy_l_sch3_stim3,3,3,large,Y,w2,104,183.3,39.6611964,32.58284825,100.5567448,2.85188427,100.5567448,1.755046281,23.90205041,60.42760924,36.52555883,0.637491263,36.52555883
cy_l_sch3_stim3,3,3,large,Y,w3,113,287.5,51.69102533,54.04044781,118.0214098,1.779596498,118.0214098,2.059862189,15.6324973,78.84907483,63.21657753,1.10333742,63.21657753
cy_l_sch3_stim3,3,3,large,Y,w4,96,325,37.97118513,49.69692546,82.91310459,2.426509912,82.91310459,1.447106668,-7.62254489,31.87176456,39.49430945,0.689305736,39.49430945
cy_l_sch3_stim3,3,3,large,Y,w5,96,345.8,24.69051842,40.57586721,71.65556576,1.955676794,71.65556576,1.25062555,-11.41583952,37.58680429,49.00264382,0.855257477,49.00264382
cy_l_sch3_stim3,3,3,large,Y,w11,96,345.8,52.10839568,64.01499356,106.5929935,2.170021916,106.5929935,1.860398696,29.38901147,73.55139187,44.16238041,0.770778944,44.16238041
cy_l_sch3_stim3,3,3,large,Y,w6,117,350,31.25069279,51.22132466,103.7449115,4.75097852,103.7449115,1.810690288,20.70058522,45.25693002,24.5563448,0.428589069,24.5563448
cy_l_sch3_stim3,3,3,large,Y,w7,121,370.8,42.34492295,33.96328017,65.33260877,0.932344871,65.33260877,1.140269132,-67.79652147,61.80502094,129.6015424,2.261973631,129.6015424
cy_l_sch3_stim3,3,3,large,Y,w8,175,425,27.29193654,44.94525225,63.69073185,1.380566285,63.69073185,1.111612974,-69.21175431,57.5478239,126.7595782,2.212371998,126.7595782
cy_l_sch3_stim3,3,3,large,Y,w9,104,450,53.88462211,60.19877241,95.66370626,3.972827383,95.66370626,1.669646649,37.34934904,63.56913073,26.21978169,0.45762152,26.21978169
cy_l_sch3_stim3,3,3,large,Y,w10,75,645.8,49.0353393,58.682563,102.4142926,2.179467719,102.4142926,1.787466608,27.26947199,61.68154396,34.41207197,0.600603958,34.41207197